Number,Project,Tracker,ParentTask,Status,Priority,Subject,Author,Assignee,Updated,Category,StartDate,DueDate,EstimatedTime,TotalEstimatedTime,Done,Created,Closed,TXEvaluate,TXResultSeparator,TXTruncateLength,TXTruncateValueLength,TXVerbatim,Private,Description,ItemNumber,ItemProject,ItemTracker,ItemParentTask,ItemStatus,ItemPriority,ItemSubject,ItemAuthor,ItemAssignee,ItemUpdated,ItemCategory,ItemStartDate,ItemDueDate,ItemEstimatedTime,ItemTotalEstimatedTime,ItemDone,ItemCreated,ItemClosed,ItemTXMandatory,ItemTXType,ItemTXLength,ItemTXIndex,ItemTXClientIdentifier,ItemTXSampleValues,ItemTXAdditionalInformation,ItemTXDisplayName,ItemTXParentLink,ItemTXRemarks,ItemTXResultSeparator,ItemTXConditionalValidation,ItemTXSubstitutions,ItemTXCardinality,ItemTXDisabled,ItemTXTruncateLength,ItemTXOriginalValueCount,ItemTXUnitOfMeasure,ItemTXTruncateValueLength,ItemTXVerbatim,ItemPrivate,ItemDescription,SectionNumber,SectionProject,SectionTracker,SectionParentTask,SectionStatus,SectionPriority,SectionSubject,SectionAuthor,SectionAssignee,SectionUpdated,SectionCategory,SectionStartDate,SectionDueDate,SectionEstimatedTime,SectionTotalEstimatedTime,SectionDone,SectionCreated,SectionClosed,SectionTXLength,SectionTXIndex,SectionTXClientIdentifier,SectionTXDisplayName,SectionTXParentLink,SectionTXSharedSection,SectionTXResultSeparator,SectionTXSubstitutions,SectionTXDisabled,SectionTXTruncateLength,SectionTXTruncateValueLength,SectionTXVerbatim,SectionPrivate,SectionDescription
323943,Staples US BB,Template expression,323933,[tx] ready,Normal,"§1114953140896--Markers ",Planio Bulk Tool,,2/27/2020 2:22:49 PM,,,,,,0,2/1/2019 10:37:49 PM,2/1/2019 10:37:49 PM,,,,,,No,"<pre><code class=""sql"">

/*
Chisel|Bullet
§1114953140896--Markers 
'OC' Writing & Drawing Tools
5983 - 2nd Tip Type
*/

//Chisel|Bullet|Ultra Fine
//--Add new ""Ultra Fine"" 2/27/2020

var secondTipType = A[5983]; //--OC Category 
var LineWidth2nd = A[5984]; //--OC Category

var HL = R(""CNET_HL"").Text;
var SD = R(""CNET_SD"").Text;
var mkt =  DC.MKT.GetString(); // Marketing text 
var ksp =  DC.KSP.GetString(); //KSP

var text = HL+SD+mkt+ksp;

var PackageContent = A[6418]; //OG -- Category


//--OC Category
if (secondTipType.HasValue()){
    switch (secondTipType.FirstValue().ToString()){
        case ""chisel"":
        Add(""Chisel"");
        break;

        case ""bullet"":
        Add(""Bullet"");
        break;
        
        //add 2/27/2020
        case ""ultra fine"":
        Add(""Ultra Fine"");
        break;

        default:
        Add(secondTipType.FirstValue());
        break;
    }

}

//--OG Category
else if (PackageContent.HasValue())
{
    switch (PackageContent.FirstValue().ToString())
    {
        case ""%chisel%"":
        Add(""Chisel"");
        break;
        
        case ""%bullet%"":
        Add(""Bullet"");
        break;
        //ultra fine - empty?
    }
}


//-- Marketing text

else if (text!="""")
{
    switch (text)
    {
        case ""%chisel%"":
        Add(""Chisel"");
        break;
        
        case ""%bullet%"":
        Add(""Bullet"");
        break;

        //add 2/27/2020
        case ""%ultra fine%"":
        Add(""Ultra Fine"");
        break;


    }
    
}




else if(LineWidth2nd.HasValue()){
    Add(LineWidth2nd.FirstValue().ToUpperFirstChar());
}


</code></pre>
",323933,Staples US BB,Template item,316530,[tx] ready for review,Normal,2nd Marker Tip Type,Planio Bulk Tool,Yuliia Marushchenko,3/16/2021 10:51:49 AM,,,,,0,50,2/1/2019 10:37:28 PM,,OPTIONAL,LIST,0,359200,cnet_common_SP-350750,Chisel|Bullet|Ultra Fine,,,,,,,,1,,,2,,,,No,"*[{L=1}]* 
*[{I=1}]* 
*[{F=0}]*",316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
323944,Staples US BB,Template expression,323934,[tx] ready,Normal,§591714025317164870  -- TVs,Planio Bulk Tool,,6/21/2019 11:21:27 PM,,,,,,0,2/1/2019 10:37:51 PM,2/1/2019 10:37:51 PM,,,,,,No,"<pre><code class=""sql"">

/*
Yes|No
§591714025317164870 -- TVs
'JA' - Televisions & Flat Panels
5459 - 3D
*/

var val = A[5459];
if (val.HasValue(""Yes"")) {
    Add(""Yes"");
}


</code></pre>",323934,Staples US BB,Template item,316530,[tx] ready for review,Normal,3D Enabled,Planio Bulk Tool,Yuliia Marushchenko,2/7/2019 12:58:16 PM,,,,,0,50,2/1/2019 10:37:30 PM,,OPTIONAL,LIST,0,359300,cnet_common_SP-18762,Yes|No,,,,,,,,1,,,2,,,,No,"*[{L=1}]* 
*[{I=1}]* 
*[{F=0}]*",316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
323955,Staples US BB,Template expression,323945,[tx] ready,Normal,"§168134749830140542--Projectors ",Planio Bulk Tool,,3/2/2020 12:17:55 PM,,,,,,0,2/1/2019 10:38:13 PM,2/1/2019 10:38:13 PM,,,,,,No,"<pre><code class=""sql"">

/*
CB|MF|MI|EJ|MD|LB
3D Projection Capable
Yes|No
§168134749830140542--Projectors
'CB' - Undefined
'EC' - Projectors
6260 - 3D
*/

var val = A[6260];
if (val.HasValue(""Yes"")) {
    Add(""Yes"");
}

//MF-Remote Controls- empty

//MI-Accessories- 
//ProducType
if (A[7520].HasValue(""3D glasses"", ""3D%mitter"")){
    Add(""Yes"");
}

//MD-AV Furniture-empty

//EJ-Output Accessories-
//ProducType
if (A[371].HasValue(""3D glasses"")){
    Add(""Yes"");
}

//LB
//SpecialFunction
if (A[982].HasValue(""3D"")){
    Add(""Yes"");
}

</code></pre>",323945,Staples US BB,Template item,316530,[tx] ready for review,Normal,3D Projection Capable,Planio Bulk Tool,Yuliia Marushchenko,3/16/2021 10:52:20 AM,,,,,0,50,2/1/2019 10:37:54 PM,,OPTIONAL,LIST,0,359400,cnet_common_SP-22142,No|Yes,,,,,,,,1,,,2,,,,No,"*[{L=1}]* 
*[{I=1}]* 
*[{F=0}]*",316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
323956,Staples US BB,Template expression,323946,[tx] ready,Normal,"§590442000142219 -- Computer Monitors ",Planio Bulk Tool,,6/21/2019 11:21:13 PM,,,,,,0,2/1/2019 10:38:15 PM,2/1/2019 10:38:15 PM,,,,,,No,"<pre><code class=""sql"">

/*
No|Yes
§590442000142219 -- Computer Monitors
'EA' - Monitors
'JA' - Televisions & Flat Panels
5498 - 3D (Monitors)
5459 - 3D (Televisions & Flat Panels)
*/

var val = Coalesce(A[5498], A[5459]);
if (val.HasValue(""Yes"")) {
    Add(""Yes"");
}


</code></pre>",323946,Staples US BB,Template item,316530,[tx] ready for review,Normal,3D Ready Monitor,Planio Bulk Tool,Yuliia Marushchenko,3/16/2021 10:52:23 AM,,,,,0,50,2/1/2019 10:37:56 PM,,OPTIONAL,LIST,0,359500,cnet_common_SP-21050,No|Yes,,,,,,,,1,,,2,,,,No,"*[{L=1}]* 
*[{I=1}]* 
*[{F=0}]*",316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
323957,Staples US BB,Template expression,323947,[tx] ready,Normal,"§590442000142219 -- Computer Monitors ",Planio Bulk Tool,,3/31/2021 11:29:41 AM,,,,,,0,2/1/2019 10:38:17 PM,2/1/2019 10:38:17 PM,,,,,,No,"<pre><code class=""sql"">



/*
4K Ultra HD|Not 4K Ultra HD
§590442000142219 -- Computer Monitors
'EA' - Monitors
'JA' - Televisions & Flat Panels
2337 - Monitor Features (Monitors)
374 - Miscellaneous - Features (Monitors)
5284 - Display - Video Format (Monitors)
10685 - Display - Video Format (Monitors)
10682 - Display - Video Format (Non-standard)
149 - Display - Native Resolution

A[4899] - Television - Display Format
A[970] - Television - Additional Features

*/

var monitorFeature = A[2337];
var feature = A[374];
var videoFormat = Coalesce(A[10682], A[5284], A[10685], A[4899]);
var resolution = Coalesce(A[2443], A[149]);


if (monitorFeature.HasValue(""Ultra HD 4K%"")) {
    Add(""4K Ultra HD"");
}
else if (feature.HasValue(""4K Ultra HD"") || A[970].HasValue(""4K"")){
    Add(""4K Ultra HD"");
}
else if (videoFormat.HasValue(""4K UHD%"")){
    Add(""4K Ultra HD"");
}
/*JA -- Televisions & Flat Panels */
else if (resolution.HasValue() && resolution.Values.ExtractNumbers().Any())
{

    if (resolution.Values.ExtractNumbers().First()  > 3800)
    {
         Add(""4K Ultra HD""); 
    }
}

</code></pre>",323947,Staples US BB,Template item,316530,[tx] ready for review,Normal,4K Ultra HD,Planio Bulk Tool,Yuliia Marushchenko,2/7/2019 3:28:48 PM,,,,,0,50,2/1/2019 10:37:58 PM,,OPTIONAL,LIST,0,359600,cnet_common_SP-22509,4K Ultra HD|Not 4K Ultra HD,,,,,,,,1,,,2,,,,No,"*[{L=1}]* 
*[{I=1}]* 
*[{F=0}]*",316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
323958,Staples US BB,Template expression,323948,[tx] ready,Normal,§135391203220757  -- Accordion Folders,Planio Bulk Tool,,6/21/2019 11:21:01 PM,,,,,,0,2/1/2019 10:38:20 PM,2/6/2019 10:04:28 AM,,,,,,No,"<pre><code class=""sql"">

/*
Elastic Closure|Zipper Closure|Open|Twist Lock|Flap & Cord Closure

Accordion Folders (0E)
0E (Filing & Storage) -- 5939
*/

var closureType = Coalesce(A[5939]);

if (closureType.HasValue()) {
    switch (closureType.Values.Flatten("", "").ToString()) {
        case string a when a.Contains(""flap""):
        case string b when b.Contains(""cord""):
            Add(""Flap & Cord Closure"");
            break;
        case string c when c.Contains(""elastic""):
            Add(""Elastic Closure"");
            break;
        case string d when d.Contains(""open""):
            Add(""Open"");
            break;
        case string e when e.Contains(""twist lock""):
            Add(""Twist lock"");
            break;
        case string e when e.Contains(""zipper""):
            Add(""Zipper Closure"");
            break;
    };
};


</code></pre>",323948,Staples US BB,Template item,316530,[tx] ready for review,Normal,Accordion File Closure Type,Planio Bulk Tool,Alexandr Kozlov,3/16/2021 10:52:29 AM,,,,,0,50,2/1/2019 10:38:00 PM,,OPTIONAL,LIST,0,359700,cnet_common_SP-24103,Elastic Closure|Zipper Closure|Open|Twist Lock|Flap & Cord Closure|Hook & Loop Closure|Snap Closure|Button & String Closure,,,,,,,,1,,,5,,,,No,"*[{L=1}]* 
*[{I=1}]* 
*[{F=0}]*",316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
323959,Staples US BB,Template expression,323949,[tx] ready,Normal,§135391203220757  -- Accordion Folders,Planio Bulk Tool,,12/28/2020 3:51:38 PM,,,,,,0,2/1/2019 10:38:22 PM,2/1/2019 10:38:22 PM,,,,,,No,"<pre><code class=""sql"">

/*
Accordion Folders
    Filing & Storage (0E) -- 5922

Envelope|Accordion File|File Pocket|Document File|Expanding Wallet
}
*/

var folderType = A[5922];

if (R(""cnet_common_SP-24102"").Text.Equals(""1 pocket"")) {
    Add(""Accordion File"");
} else if (folderType.HasValue()) {
    switch(folderType.FirstValue().ToString()) {
        case ""document wallet"":
            Add(""Expanding Wallet"");
            break;
        case ""file folder"":    
            Add(""Document File"");
            break;
        case ""expanding file"":
        case ""classification folder"":
        case ""hanging file"":
            Add(""Accordion File"");
            break;
        case string a when a.Contains(""pocket""):
            Add(""File Pocket"");
            break;
        default:
              Add(folderType.FirstValue().ToTitleCase());
              break;
    };
};



</code></pre>",323949,Staples US BB,Template item,316530,[tx] ready for review,Normal,Accordion File Type,Planio Bulk Tool,Alexandr Kozlov,3/16/2021 10:52:33 AM,,,,,0,50,2/1/2019 10:38:02 PM,,OPTIONAL,LIST,0,359800,cnet_common_SP-24101,Envelope|Accordion File|Document File|Expanding Wallet|,,,,,,,,1,,,5,,,,No,"*[{L=1}]* 
*[{I=1}]* 
*[{F=0}]*",316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
323960,Staples US BB,Template expression,323950,[tx] ready,Normal,§ALL,Planio Bulk Tool,,11/11/2020 5:13:04 PM,,,,,,0,2/1/2019 10:38:24 PM,2/1/2019 10:38:24 PM,,,,,,No,"<pre><code class=""sql"">

/*
Yes|No

§167613054962140671 -- POS Paper
'EI' -  Printer Consumables
4783 - Media - Features

§1385810842142725 -- Labels
'EI' -  Printer Consumables
'0E' - Filing & Storage
'1C' - Packaging Materials
'0G' - Presentation Accessories
'0A' - Books & Pads
5945 - Filing System - Features

§1676385310823140691 -- Copy & Multipurpose Paper
'EI' - Printer Consumables
'0B' - Forms
'0D' - Craft & Art Supplies

§1676393410999220835 -- Notepads
'0A' - - Books & Pads
6031 - Paper Supplies - Features
'0B' - Forms
6059 - Paper Supplies - Features
'DB' - Pointing Devices

§1676378310636165557 -- Notebooks
'0A' - - Books & Pads
'0B' - Forms
'0E' - Filing & Storage

§167613054962158858 -- Awards & Recognition
'0A' - Books & Pads
'0E' - Filing & Storage
'EI' - Printer Consumables

§167613054962214476 -- Index Cards
'0A' - Books & Pads
'0E' - Filing & Storage
'EI' - Printer Consumables
4759 - Media - Media Type

§167613054962168887 -- Photo Paper & Supplies
'EI' -  Printer Consumables
'EJ' - Output Accessories

*/

var acidFree = Coalesce(A[4783], A[5945], A[6031], A[6059], A[4759], A[6189]);

var names = new List<string>();

if(SKU.ModelName !=""""){
names.Add(SKU.ModelName.Text);
};
if(DC.KSP.GetString() !=""""){
names.Add(DC.KSP.GetString().Text);
};
if(SKU.ProductLineName !=""""){
names.Add(SKU.ProductLineName.Text);
};
if(DC.MKT.GetString() !=""""){
names.Add(DC.MKT.GetString().Text);
};
if(REQ.GetVariable(""CNET_HL"") !=""""){
names.Add(REQ.GetVariable(""CNET_HL"").Text);
};
if(REQ.GetVariable(""CNET_SD"") !=""""){
names.Add(REQ.GetVariable(""CNET_SD"").Text);
};

var content = names.Flatten("","").ToLower();


if (acidFree.HasValue(""%acid%free%"")
        || content.In(""%acid-free%"")){
    Add(""Acid Free"");
}

</code></pre>",323950,Staples US BB,Template item,316530,[tx] ready for review,Normal,Acid Free,Planio Bulk Tool,Yuliia Marushchenko,12/3/2020 6:09:48 PM,,,,,0,50,2/1/2019 10:38:04 PM,,OPTIONAL,LIST,0,359900,cnet_common_SP-21736,Non Acid Free|Acid Free,,,,,,,,1,,,2,,,,No,"*[{L=1}]* 
*[{I=1}]* 
*[{F=0}]*",316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
323961,Staples US BB,Template expression,323951,[tx] ready,Normal,§167613054962140915  -- Easel Pads,Planio Bulk Tool,,6/21/2019 11:20:49 PM,,,,,,0,2/1/2019 10:38:26 PM,2/1/2019 10:38:26 PM,,,,,,No,"<pre><code class=""sql"">

/* 
§167613054962140915 -- Easel Pads
'0A' - Books & Pads
'0F' - Presentation
6021 - Pages/Sheets Qty
7889 - Pages Qty
*/
var pagesSheets = A[6021];
var pages = A[7889];
double qty = 0;
if (pagesSheets.HasValue()){
    switch (pagesSheets.Units.First().Name.Text){
        case ""sheets"":
        qty = pagesSheets.Values.ExtractNumbers().First();
        break;
        case ""pages"":
        qty = pagesSheets.Values.ExtractNumbers().First()/2;
        break;
    }
}
else if (pages.HasValue()){
    qty = pages.Values.ExtractNumbers().First()/2;
}
 if (qty > 0){
    Add(qty);
}


</code></pre>",323951,Staples US BB,Template item,316530,[tx] ready for review,Normal,Actual Number of Sheets,Planio Bulk Tool,Yuliia Marushchenko,3/16/2021 10:52:37 AM,,,,,0,50,2/1/2019 10:38:05 PM,,OPTIONAL,TEXT,0,360000,cnet_common_SP-22950,,,,,,,,,1,,,0,,,,No,"*[{L=1}]* 
*[{I=1}]* 
*[{F=0}]*",316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
323962,Staples US BB,Template expression,323952,[tx] ready,Normal,§1221973140986  -- Desk Organizer Collections,Planio Bulk Tool,,2/28/2020 4:57:10 PM,,,,,,0,2/1/2019 10:38:28 PM,2/1/2019 10:38:28 PM,,,,,,No,"<pre><code class=""sql"">

/* 
§167613054962140915 -- Easel Pads
'0J' -  Desk Accessories 
'0E' - Filing & Storage
'4A' - Surfaces
'4K' - Furniture Accessories
'CJ' - Storage Accessories

6294 - Desk Accessories - General - Features
5945 - Filing & Storage - Filing System - Features
7259 - Surfaces - General - Features
7518 - Furniture Accessories - General - Features
374 - Storage Accessories - Miscellaneous - Features
*/

var features = Coalesce(A[6294], A[5945], A[7259], A[7518], A[374], A[7297]);
if (features.HasValue()){
    Add(features.Values.Flatten("", "").ToTitleCase());
}

</code></pre>",323952,Staples US BB,Template item,316530,[tx] ready for review,Normal,Additional Features,Planio Bulk Tool,Yuliia Marushchenko,3/16/2021 10:52:40 AM,,,,,0,50,2/1/2019 10:38:07 PM,,OPTIONAL,TEXT,0,360100,cnet_common_SP-543,,,,,,,,,1,,,0,,,,No,"*[{L=1}]* 
*[{I=1}]* 
*[{F=0}]*",316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
323963,Staples US BB,Template expression,323953,[tx] ready,Normal,§167638614736165755  -- Post-it&reg; & Sticky Notes,Planio Bulk Tool,,3/11/2021 4:16:58 PM,,,,,,0,2/1/2019 10:38:30 PM,2/1/2019 10:38:30 PM,,,,,,No,"<pre><code class=""sql"">
/*
Linked to categories  Books & Pads;  
     Category = '0A' 
     A[6634] - Paper Supplies - Adhesion Class
     A[6031] - Paper Supplies - Features
     A[6073] - Miscellaneous - Product Material
List Required : Super Sticky|Standard|Full|Dura-Hold
*/
var AdhesionClass = A[6634].Values.Flatten().ToLower(false);
var PaperFeatures = A[6031].Values.Flatten().ToLower(false);
var ProductMaterial = A[6073].Values.Flatten().ToLower(false);

var adh = new List<string>();

 if(!string.IsNullOrEmpty(AdhesionClass))
    {
        adh.Add(AdhesionClass);
    };
 if(!string.IsNullOrEmpty(PaperFeatures))
    {
        adh.Add(PaperFeatures);
    };
 if(!string.IsNullOrEmpty(ProductMaterial))
    {
        adh.Add(ProductMaterial);
    };
 if(!(SKU.ProductLineName is null))
    {
        adh.Add(SKU.ProductLineName.Text);
    };
 if(!(SKU.ModelName is null))
    {
        adh.Add(SKU.ModelName.Text);
    };

var result = string.Join("" "", adh).ToLower(false);

if((result.Contains(""super sticky"")
        && result.Contains(""full adhesi""))
    || result.Contains(""full adhesive coated back""))
    {
         Add(""Full"");
    }
else if (result.Contains(""super sticky""))
    {
         Add(""Super Sticky"");
    }
else if (result.Contains(""dura-hold""))
    {
        Add(""Dura-Hold"");
    }

</code></pre>",323953,Staples US BB,Template item,316530,[tx] ready for review,Normal,Adhesive,Planio Bulk Tool,Nataliia Terletska,3/11/2021 4:17:32 PM,,,,,0,50,2/1/2019 10:38:09 PM,,OPTIONAL,LIST,0,360200,cnet_common_SP-18402,Super Sticky|Standard|Full|Dura-Hold|,,,,,,,,1,,,4,,,,No,"*[{L=1}]* 
*[{I=1}]* 
*[{F=0}]*",316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
323975,Staples US BB,Template expression,323965,[tx] ready,Normal,"§167613054962140915 -- Easel Pads, §1374511089166024 -- Glue & Glue Sticks, §1385810842142725 -- Labels, §167638614736165756 -- Post-it&reg; / Sticky Flags & Tabs",Planio Bulk Tool,,2/3/2021 2:32:43 PM,,,,,,0,2/1/2019 10:38:53 PM,2/1/2019 10:38:53 PM,,,,,,No,"<pre><code class=""sql"">
	

       /*
    SP-22254 - Adhesive Type

    Template section #232251: Easel Pads
        Linked to categories:
            Books & Pads - Category = '0A'
            Presentation -  Category = '0F'

    Template section #225532: Post-it&reg; / Sticky Flags & Tabs
        Linked to categories:
            Filing & Storage -  Category = '0E' 
            Books & Pads - Category = '0A'

    Template section #225519: Labels
        Linked to categories:
            Filing & Storage - Category = '0E'
            Packaging Materials -  Category = '1C'  
            Printer Consumables -   Category = 'EI'  
            Books & Pads - Category = '0A'
            Presentation Accessories - Category = '0G'

    Template section #225518: Glue & Glue Sticks
        Linked to categories:
            Power Tool Accessories  - Category = '5G'
            Craft & Art Supplies -  Category = '0D' 
            Power Tools -  Category = '5B' 

    A[6031] - Office Supplies - Books & Pads - Paper Supplies - Features
    A[6029] - Office Supplies - Books & Pads - Paper Supplies - Closure Type 
    A[5945] - Office Supplies - Filing & Storage - Filing System - Features
    A[6116] - Office Supplies - Presentation Accessories - General - Product Type
    A[860]  - Office Supplies - Presentation Accessories - Carrying Case - Features
    A[7113] - Office Supplies - Presentation - General - Closure Type
    A[6183] - Office Supplies - Craft & Art Supplies - General - Permanent
    A[6189] - Office Supplies - Craft & Art Supplies - General - Features
    A[10619] - Output Devices - Printer Consumables - Media - Adhesive Type
    A[4783] - Output Devices - Printer Consumables - Media - Features
    A[4759] - Output Devices - Printer Consumables - Media - Media Type

    REQUIRED/OPTIONAL LIST:Removable|Permanent|Magnetic|Washable

    */

var atrData = Coalesce(
        A[6031],
        A[5945],
        A[6116],
        A[7113],
        A[6189],
        A[10619],
        A[4783]
        );
if(DC.KSP.GetString().HasValue()
   || Coalesce(SKU.ProductLineName).HasValue()
   || DC.MKT.GetString().HasValue()
   || atrData.HasValue()
   || A[6183].HasValue()
   )
   {
           if(!(DC.KSP.GetString()is null)&& DC.KSP.GetString().In(""%removable%adhesive"",""%non-permanent%adhesive"")
           || !(SKU.ProductLineName is null)&& SKU.ProductLineName.In(""%removable%adhesive"",""%non-permanent%adhesive"")
           || !(DC.MKT.GetString() is null) &&  DC.MKT.GetString().In(""%removable%adhesive"",""%non-permanent%adhesive"", ""%removable%"")
           || atrData.HasValue(""%removable%"",""%non-permanent%""))

            {
                Add(""Removable"");
            }

           else if(!(DC.KSP.GetString()is null)&& DC.KSP.GetString().In(""%permanent%adhesive"")
           || !(SKU.ProductLineName is null)&& SKU.ProductLineName.In(""%permanent%adhesive"")
           || !(DC.MKT.GetString() is null) &&  DC.MKT.GetString().In(""%permanent%adhesive"")
           || atrData.HasValue(""%permanent%"")
           || A[6183].HasValue(""yes"")
           || A[4759].HasValue(""%permanent%labels"")
            )
            {
        Add( ""Permanent"");
            }
 

   };


</code></pre>",323965,Staples US BB,Template item,316530,[tx] ready for review,Normal,Adhesive Type,Planio Bulk Tool,Nataliia Terletska,3/16/2021 10:52:45 AM,,,,,0,50,2/1/2019 10:38:35 PM,,OPTIONAL,LIST,0,360400,cnet_common_SP-22254,Removable|Permanent||,,,,,,,,1,,,3,,,,No,"*[{L=1}]* 
*[{I=1}]* 
*[{F=0}]*",316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
323976,Staples US BB,Template expression,323966,[tx] ready,Normal,§ALL,Planio Bulk Tool,,12/10/2019 3:42:51 PM,,,,,,0,2/1/2019 10:38:56 PM,2/1/2019 10:38:56 PM,,,,,,No,"<pre><code class=""sql"">


/*Linked to categories:
Storage Furniture '4C'
Input Accessories 'DJ'
System Accessories 'AJ'
AV Furniture 'MD'
Carrying Cases 'ME'
Surfaces '4A'
Output Accessories 'EJ'

--4C
A[7297] Furniture - Storage Furniture - General - Features 
--DJ/AJ
A[374] Input Devices - Input Accessories - Miscellaneous - Features
       Systems - System Accessories - Miscellaneous - Features
--MD  
A[8621] CE Options - AV Furniture - AV Furniture - Adjustments
A[2784] CE Options - AV Furniture - Dimensions & Weight - Adjustable Height
A[2785] CE Options - AV Furniture - Dimensions & Weight - Adjustable Width
A[2786] CE Options - AV Furniture - Dimensions & Weight - Adjustable Depth
A[8621] CE Options - AV Furniture - AV Furniture - Adjustments
A[9437] CE Options - AV Furniture - AV Furniture - Adjustable Shelves Qty
A[9442] CE Options - AV Furniture - AV Furniture - Adjustable Feet

--EJ
A[7036] Output Devices - Output Accessories - Monitor Filter - Adjustable Angle
A[7037] Output Devices - Output Accessories - Monitor Filter - Adjustable Height
--ME
A[8930] CE Options - Carrying Cases - Carrying Case - Adjustable Band
*/

var furnitureFeatures = Coalesce(A[7297], A[5945]);
var miscelFeatures = A[374];
var furnitAdjustment = A[8621];
var adjustParameters = Coalesce(
    A[2784],
    A[2785],
    A[2786],
    A[8621],
    A[9437],
    A[9442]);
var adjustOptions = Coalesce(
    A[7036],
    A[7037]);
var design = A[882];

var names = new List<string>();

if(SKU.ModelName !=""""){
names.Add(SKU.ModelName.Text);
};
if(DC.KSP.GetString() !=""""){
names.Add(DC.KSP.GetString().Text);
};
if(SKU.ProductLineName !=""""){
names.Add(SKU.ProductLineName.Text);
};
if(DC.MKT.GetString() !=""""){
names.Add(DC.MKT.GetString().Text);
};
if(REQ.GetVariable(""CNET_HL"") !=""""){
names.Add(REQ.GetVariable(""CNET_HL"").Text);
};
if(REQ.GetVariable(""CNET_SD"") !=""""){
names.Add(REQ.GetVariable(""CNET_SD"").Text);
};

var content = names.Flatten("","").ToLower();

if(furnitureFeatures.HasValue(""%adjustable%"")
    || (content.In(""%adjust%"")
    && content.NotIn(""%levelers to adjust%""))
    || miscelFeatures.HasValue(""%Adjustable%"", ""%adjust%"")
    || furnitAdjustment.HasValue()
    || design.HasValue(""adjustable arm"")
    || adjustParameters.HasValue()
    || furnitureFeatures.HasValue(""%adjustable%"")
    || (adjustOptions.HasValue() && miscelFeatures.HasValue(""%adjustable%""))
    || A[8930].HasValue())
{
    Add(""Adjustable"");
}




</code></pre>",323966,Staples US BB,Template item,316530,[tx] ready for review,Normal,Adjustable,Planio Bulk Tool,Anna Pylypenko,12/3/2020 6:09:30 PM,,,,,0,50,2/1/2019 10:38:37 PM,,OPTIONAL,LIST,0,360500,cnet_common_SP-12693,Non-adjustable|Adjustable|||,,,,,,,,1,,,2,,,,No,"*[{L=1}]* 
*[{I=1}]* 
*[{F=0}]*",316530,Staples US BB,Template section,0,open,Normal,COMMON,Nikolai Kretinin,,8/31/2021 8:23:46 PM,,,,,0,51,2/1/2019 4:15:09 PM,,0,0,COMMON_SECTIONS,,316141,1,,,,,,,No,
